weight,height,40yd,player_id,cluster,Unnamed: 0,player_name,pos_abbr,draft_year,position,Bench,Vertical,Shuttle,career_avg_run,Completion Percentage,career_avg_penalty
0.3132530120481926,0.9322314049586776,0.2765957446808507,29628,4,368,Kayvon Webster,CB,2013,CB,,,,,,
0.204819277108434,0.9421487603305784,0.4893617021276597,29722,2,371,Will Davis,CB,2013,CB,,,,,,
0.1807228915662651,0.9289256198347108,0.4893617021276597,29316,2,392,B.W. Webb,CB,2013,CB,,,,,,
0.5662650602409638,0.9537190082644628,0.2765957446808507,30184,3,413,Sanders Commings,CB,2013,CB,,,,,,
0.3975903614457832,0.9785123966942147,0.4893617021276597,29271,3,417,Tharold Simon,CB,2013,CB,,,,,,
0.144578313253012,0.9107438016528926,0.2978723404255312,30330,4,424,Steve Williams,CB,2013,CB,,,,,,
0.2891566265060241,0.9388429752066116,0.2553191489361719,29978,4,428,Brandon McGee,CB,2013,CB,,,,,,
0.3132530120481926,0.9487603305785124,0.3404255319148941,29256,3,429,Terry Hawthorne,CB,2013,CB,,,,,,
0.3373493975903616,0.9487603305785124,0.5957446808510625,29198,0,438,Micah Hyde,CB,2013,CB,,,,,,
0.5060240963855422,0.9404958677685952,0.5319148936170226,29503,3,480,Khalid Wooten,CB,2013,CB,,,,,,
0.144578313253012,0.9834710743801652,0.4556737588652488,30408,2,485,Jeremy Harris,CB,2013,CB,,,,,,
0.2168674698795181,0.9636363636363636,0.5531914893617031,30049,2,487,Demetrius McCray,CB,2013,CB,,,,,,
0.2650602409638556,0.9504132231404958,0.5531914893617031,29263,2,494,Jordan Poyer,CB,2013,CB,,,,,,
0.3975903614457832,0.9537190082644628,0.1914893617021285,34122,4,569,Justin Gilbert,CB,2014,CB,,,,,,
0.2530120481927711,0.9487603305785124,0.4468085106382986,33087,2,575,Kyle Fuller,CB,2014,CB,,,,,,
0.3614457831325302,0.937190082644628,0.5106382978723403,33051,3,585,Darqueze Dennard,CB,2014,CB,,,,,,
0.240963855421687,0.91900826446281,0.212765957446809,34111,4,586,Jason Verrett,CB,2014,CB,,,,,,
0.3012048192771086,0.9421487603305784,0.2340425531914896,33622,4,592,Bradley Roby,CB,2014,CB,,,,,,
0.1807228915662651,0.8991735537190082,0.5744680851063837,34713,2,602,Lamarcus Joyner,CB,2014,CB,,,,,,
0.5903614457831328,0.9867768595041322,0.7021276595744688,33736,0,619,Stan Jean-Baptiste,CB,2014,CB,,,,,,
0.3253012048192771,0.9289256198347108,0.4042553191489357,33709,3,640,Dex McDougle,CB,2014,CB,,,,,,
0.2891566265060241,0.9570247933884296,0.212765957446809,33708,4,647,Phillip Gaines,CB,2014,CB,,,,,,
0.3012048192771086,0.9454545454545454,0.2765957446808507,33693,4,661,Jaylen Watkins,CB,2014,CB,,,,,,
0.3373493975903616,0.943801652892562,0.7234042553191493,34730,0,662,Bashaud Breeland,CB,2014,CB,,,,,,
0.2650602409638556,0.9520661157024792,0.5957446808510625,33687,0,669,Ross Cockrell,CB,2014,CB,,,,,,
0.096385542168675,0.943801652892562,0.4893617021276597,33062,2,674,Aaron Colvin,CB,2014,CB,,,,,,
0.5060240963855422,0.996694214876033,0.4893617021276597,34719,3,676,Keith McGill,CB,2014,CB,,,,,,
0.3253012048192771,0.9404958677685952,0.4556737588652488,33691,3,682,Marqueston Huff,CB,2014,CB,,,,,,
0.4337349397590362,0.9603305785123968,0.4556737588652488,33718,3,685,Walt Aikens,CB,2014,CB,,,,,,
0.3493975903614457,0.965289256198347,0.6595744680851059,33660,0,687,Pierre Desir,CB,2014,CB,,,,,,
0.3734939759036146,0.9801652892561984,0.2765957446808507,33703,4,689,Dontae Johnson,CB,2014,CB,,,,,,
0.2530120481927711,0.91900826446281,0.4255319148936181,33706,2,693,Nevin Lawson,CB,2014,CB,,,,,,
0.2168674698795181,0.9140495867768594,0.7021276595744688,33698,0,706,Ricardo Allen,CB,2014,CB,,,,,,
0.3132530120481926,0.9355371900826446,0.6595744680851059,33699,0,707,Bene Benwikere,CB,2014,CB,,,,,,
0.3012048192771086,0.9537190082644628,0.4556737588652488,34778,2,716,Shaquille Richardson,CB,2014,CB,,,,,,
0.240963855421687,0.9355371900826446,0.3191489361702118,33713,4,729,Keith Reaser,CB,2014,CB,,,,,,
0.2530120481927711,0.9471074380165287,0.4556737588652488,33722,2,739,Kenneth Acker,CB,2014,CB,,,,,,
0.5301204819277108,0.9471074380165287,0.6595744680851059,33625,0,741,Antone Exum,CB,2014,CB,,,,,,
0.132530120481928,0.9322314049586776,0.3404255319148941,33712,2,743,Kendall James,CB,2014,CB,,,,,,
0.3132530120481926,0.9504132231404958,0.4893617021276597,34142,2,746,Bennett Jackson,CB,2014,CB,,,,,,
0.2530120481927711,0.9206611570247932,0.3404255319148941,33663,2,747,E.J. Gaines,CB,2014,CB,,,,,,
0.3253012048192771,0.9504132231404958,0.2765957446808507,33715,4,754,Brandon Dixon,CB,2014,CB,,,,,,
0.3012048192771086,0.9388429752066116,0.5106382978723403,34830,2,756,Demetri Goodson,CB,2014,CB,,,,,,
0.2289156626506026,0.9305785123966942,0.4680851063829792,33702,2,773,Dre Hal,CB,2014,CB,,,,,,
0.4457831325301207,0.9471074380165287,0.4556737588652488,33671,3,776,T.J. Carrie,CB,2014,CB,,,,,,
0.3734939759036146,0.9338842975206612,0.3617021276595746,33723,3,782,Jabari Price,CB,2014,CB,,,,,,
0.2530120481927711,0.0,0.4556737588652488,34844,1,801,Jonathan Dowling,CB,2014,CB,,,,,,
0.204819277108434,0.9537190082644628,0.0638297872340416,46819,4,902,Trae Waynes,CB,2015,CB,,,,,,
0.2289156626506026,0.9553719008264464,0.5106382978723403,46824,2,907,Kevin Johnson,CB,2015,CB,,,,,,
0.3373493975903616,0.9471074380165287,0.5319148936170226,46830,3,909,Marcus Peters,CB,2015,CB,,,,,,
0.3614457831325302,0.9603305785123968,0.3191489361702118,46846,3,918,Byron Jones,CB,2015,CB,,,,,,
0.4096385542168677,0.971900826446281,0.4255319148936181,46854,3,933,Jalen Collins,CB,2015,CB,,,,,,
0.4337349397590362,0.96198347107438,0.3617021276595746,46863,3,938,Eric Rowe,CB,2015,CB,,,,,,
0.2891566265060241,0.9338842975206612,0.212765957446809,46869,4,941,Ronald Darby,CB,2015,CB,,,,,,
0.0843373493975905,0.9074380165289256,0.3829787234042552,46877,2,947,Senquez Golson,CB,2015,CB,,,,,,
0.3132530120481926,0.9404958677685952,0.6170212765957448,46880,0,952,Quinten Rollins,CB,2015,CB,,,,,,
0.2168674698795181,0.9256198347107438,0.1914893617021285,46893,4,955,D'Joun Smith,CB,2015,CB,,,,,,
0.3012048192771086,0.9520661157024792,0.6170212765957448,46867,0,967,P.J. Williams,CB,2015,CB,,,,,,
0.3253012048192771,0.9537190082644628,0.4893617021276597,46910,3,969,Alex Carter,CB,2015,CB,,,,,,
0.3855421686746987,0.9454545454545454,0.3404255319148941,47010,3,972,Craig Mager,CB,2015,CB,,,,,,
0.3373493975903616,0.9272727272727272,0.4468085106382986,46915,3,986,Steven Nelson,CB,2015,CB,,,,,,
0.3734939759036146,0.9289256198347108,0.3404255319148941,46895,3,1008,Doran Grant,CB,2015,CB,,,,,,
0.240963855421687,0.9801652892561984,0.4556737588652488,47369,2,1022,Tray Walker,CB,2015,CB,,,,,,
0.3132530120481926,0.91900826446281,0.4893617021276597,47011,2,1031,Bobby McCain,CB,2015,CB,,,,,,
0.1566265060240965,0.9305785123966942,0.4680851063829792,46994,2,1050,Lorenzo Doss,CB,2015,CB,,,,,,
0.240963855421687,0.9520661157024792,0.4680851063829792,47112,2,1053,Damian Swann,CB,2015,CB,,,,,,
0.3132530120481926,0.9537190082644628,0.6808510638297864,46981,0,1056,Tye Smith,CB,2015,CB,,,,,,
0.132530120481928,0.9239669421487604,0.3404255319148941,46903,2,1075,Charles Gaines,CB,2015,CB,,,,,,
0.3614457831325302,0.937190082644628,0.7234042553191493,46939,0,1077,JaCorey Shepherd,CB,2015,CB,,,,,,
0.3132530120481926,0.9520661157024792,0.4556737588652488,47361,2,1082,Randall Evans,CB,2015,CB,,,,,,
0.3253012048192771,0.9140495867768594,0.5957446808510625,46963,0,1086,Quandre Diggs,CB,2015,CB,,,,,,
0.2771084337349401,0.9140495867768594,0.5106382978723403,46912,2,1125,Ifo Ekpre-Olomu,CB,2015,CB,,,,,,
0.4096385542168677,0.96198347107438,0.4042553191489357,47327,3,1126,Dexter McDonald,CB,2015,CB,,,,,,
0.2168674698795181,0.9388429752066116,0.4556737588652488,47035,2,1131,Darryl Roberts,CB,2015,CB,,,,,,
0.4819277108433737,0.968595041322314,0.2765957446808507,49428,3,1258,Jalen Ramsey,CB,2016,CB,,,,,,
0.3614457831325302,0.9603305785123968,0.2553191489361719,50243,4,1263,Eli Apple,CB,2016,CB,,,,,,
0.4216867469879517,0.9322314049586776,0.4680851063829792,49429,3,1264,Vernon Hargreaves III,CB,2016,CB,,,,,,
0.240963855421687,0.9570247933884296,0.1914893617021285,49438,4,1277,William Jackson III,CB,2016,CB,,,,,,
0.2891566265060241,0.9504132231404958,0.3829787234042552,49437,2,1278,Artie Burns,CB,2016,CB,,,,,,
0.3855421686746987,0.9537190082644628,0.6382978723404253,50245,0,1291,Xavien Howard,CB,2016,CB,,,,,,
0.2530120481927711,0.9305785123966942,0.3191489361702118,49435,4,1307,Mackensie Alexander,CB,2016,CB,,,,,,
0.3373493975903616,0.9239669421487604,0.4468085106382986,49451,3,1313,Cyrus Jones,CB,2016,CB,,,,,,
0.5060240963855422,0.96198347107438,0.4680851063829792,49442,3,1315,James Bradberry,CB,2016,CB,,,,,,
0.1566265060240965,0.9355371900826446,0.3617021276595746,49434,2,1321,Will Redmond,CB,2016,CB,,,,,,
0.2771084337349401,0.9404958677685952,0.4468085106382986,49441,2,1327,Keivarae Russell,CB,2016,CB,,,,,,
0.4216867469879517,0.96198347107438,0.7659574468085104,50247,0,1329,Daryl Worley,CB,2016,CB,,,,,,
0.2168674698795181,0.9454545454545454,0.4255319148936181,49432,2,1336,Kendall Fuller,CB,2016,CB,,,,,,
0.3373493975903616,0.943801652892562,0.1914893617021285,50465,4,1344,Brandon Williams,CB,2016,CB,,,,,,
0.168674698795181,0.9140495867768594,0.3829787234042552,49443,2,1356,Tavon Young,CB,2016,CB,,,,,,
0.3614457831325302,0.9338842975206612,0.4468085106382986,49436,3,1358,Eric Murray,CB,2016,CB,,,,,,
0.240963855421687,0.9388429752066116,0.4042553191489357,49512,2,1360,Ryan Smith,CB,2016,CB,,,,,,
0.5180722891566267,0.9553719008264464,0.5319148936170226,49471,3,1370,Juston Burris,CB,2016,CB,,,,,,
0.3614457831325302,0.9735537190082644,0.8510638297872344,49448,0,1379,Deiondre' Hall,CB,2016,CB,,,,,,
0.0240963855421689,0.971900826446281,0.4468085106382986,50252,2,1385,Rashard Robinson,CB,2016,CB,,,,,,
0.1927710843373495,0.937190082644628,0.4680851063829792,50246,2,1391,Zack Sanchez,CB,2016,CB,,,,,,
0.4096385542168677,0.9586776859504132,0.5319148936170226,49456,3,1406,Leshaun Sims,CB,2016,CB,,,,,,
0.2289156626506026,0.9107438016528926,0.4556737588652488,49493,2,1421,Trey Caldwell,CB,2016,CB,,,,,,
0.2891566265060241,0.937190082644628,0.4468085106382986,49433,2,1426,D.J. White,CB,2016,CB,,,,,,
0.2771084337349401,0.9421487603305784,0.1063829787234045,49464,4,1436,Anthony Brown,CB,2016,CB,,,,,,
0.1807228915662651,0.9223140495867768,0.4556737588652488,49470,2,1443,Blake Countess,CB,2016,CB,,,,,,
0.1566265060240965,0.9504132231404958,0.7872340425531927,49466,0,1452,Harlan Miller,CB,2016,CB,,,,,,
0.5542168674698797,0.0,0.4556737588652488,50543,1,1455,Kamu Grugier-Hill,CB,2016,CB,,,,,,
0.2891566265060241,0.965289256198347,0.4468085106382986,49454,2,1456,Maurice Canady,CB,2016,CB,,,,,,
0.204819277108434,0.9454545454545454,0.2340425531914896,49440,4,1464,Kevon Seymour,CB,2016,CB,,,,,,
0.2771084337349401,0.9239669421487604,0.4556737588652488,50249,2,1492,Prince Charles Iworah,CB,2016,CB,,,,,,
0.2771084337349401,0.9404958677685952,0.4556737588652488,50254,2,1496,Kalan Reed,CB,2016,CB,,,,,,
0.2891566265060241,0.91900826446281,0.4042553191489357,49439,2,1497,Briean Boddy-Calhoun,CB,2016,CB,,,,,,
0.204819277108434,0.9140495867768594,0.1063829787234045,49447,4,1508,Jonathan Jones,CB,2016,CB,,,,,,
0.2289156626506026,0.9636363636363636,0.5744680851063837,49487,2,1522,Deandre Elliott,CB,2016,CB,,,,,,
0.2289156626506026,0.9355371900826446,0.8510638297872344,50492,0,1545,Cleveland Wallace III,CB,2016,CB,,,,,,
0.2530120481927711,0.9421487603305784,0.4556737588652488,49453,2,1548,Nick Vanhoose,CB,2016,CB,,,,,,
0.2891566265060241,0.9024793388429752,0.4556737588652488,49444,2,1553,V'Angelo Bentley,CB,2016,CB,,,,,,
0.1927710843373495,0.9239669421487604,0.4556737588652488,49463,2,1567,Cre'Von Leblanc,CB,2016,CB,,,,,,
0.144578313253012,0.9305785123966942,0.6382978723404253,49460,0,1574,Kevin Peterson,CB,2016,CB,,,,,,
0.2168674698795181,0.9570247933884296,0.3191489361702118,49449,4,1581,Ken Crawley,CB,2016,CB,,,,,,
0.0843373493975905,0.9338842975206612,0.5957446808510625,49485,2,1589,De'Vante Harris,CB,2016,CB,,,,,,
0.2891566265060241,0.9520661157024792,0.1702127659574479,52107,4,1630,Marshon Lattimore,CB,2017,CB,,,,,,
0.3373493975903616,0.9553719008264464,0.2765957446808507,51719,4,1635,Marlon Humphrey,CB,2017,CB,,,,,,
0.204819277108434,0.9256198347107438,0.2978723404255312,51594,4,1637,Adoree' Jackson,CB,2017,CB,,,,,,
0.3132530120481926,0.9520661157024792,0.3404255319148941,52110,3,1643,Gareon Conley,CB,2017,CB,,,,,,
0.2771084337349401,0.9421487603305784,0.4042553191489357,48609,2,1646,Tre'Davious White,CB,2017,CB,,,,,,
0.3734939759036146,0.9917355371900828,0.3191489361702118,52109,3,1652,Kevin King,CB,2017,CB,,,,,,
0.204819277108434,0.9520661157024792,0.4042553191489357,51720,2,1662,Sidney Jones,CB,2017,CB,,,,,,
0.5060240963855422,0.971900826446281,0.5531914893617031,52097,3,1664,Quincy Wilson,CB,2017,CB,,,,,,
0.3614457831325302,0.9586776859504132,0.7234042553191493,52114,0,1671,Teez Tabor,CB,2017,CB,,,,,,
0.3975903614457832,0.9504132231404958,0.3191489361702118,52112,3,1678,Chidobe Awuzie,CB,2017,CB,,,,,,
0.3493975903614457,0.9884297520661156,0.3617021276595746,51977,3,1684,Ahkello Witherspoon,CB,2017,CB,,,,,,
0.4457831325301207,0.9586776859504132,0.1489361702127656,48660,4,1698,Fabian Moreau,CB,2017,CB,,,,,,
0.3012048192771086,0.9537190082644628,0.212765957446809,51980,4,1707,Shaquill Griffin,CB,2017,CB,,,,,,
